method	dataset	sample_id	cancer	platform	sender_compartment	receiver_compartment	ligand	receptor	pathway	commot_mean_score	sender_spots	receiver_spots	distance_threshold_array_units
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	EGF	EGFR	EGF/ERBB	7.372950476586315e-06	4227	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	immune	EGF	EGFR	EGF/ERBB	5.676496293873398e-06	4227	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	EGF	EGFR	EGF/ERBB	9.947019969551447e-07	4227	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	1.5085488157856774e-05	4227	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	0.006181269444496269	98	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	immune	HBEGF	EGFR	EGF/ERBB	2.663334903213409e-06	98	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	3.0395649562238073e-06	98	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	6.320011989338864e-05	98	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	tumor_like	HBEGF	EGFR	EGF/ERBB	3.854489695615056e-06	2192	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	immune	HBEGF	EGFR	EGF/ERBB	3.749083942588152e-05	2192	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	1.3417005953698283e-07	2192	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	6.722178326423277e-06	2192	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	3.243628358119889e-06	6453	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	immune	HBEGF	EGFR	EGF/ERBB	1.749692185403994e-07	6453	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	7.434690185649693e-06	6453	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	1.4729906628569237e-06	6453	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	HBEGF	EGFR	EGF/ERBB	2.7340337053509674e-05	4227	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	immune	HBEGF	EGFR	EGF/ERBB	7.822648950538615e-06	4227	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	1.6409101473704436e-06	4227	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	2.4081263504809974e-05	4227	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	0.0034025894113023122	98	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	immune	COL1A1	ITGA2	ECM-integrin	1.3873776685594663e-07	98	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	5.15704986244781e-09	98	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	3.7511299805089015e-06	98	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	tumor_like	COL1A1	ITGA2	ECM-integrin	2.512637079019286e-06	2192	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	immune	COL1A1	ITGA2	ECM-integrin	7.407135021157341e-05	2192	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	1.5571183466711033e-07	2192	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	1.0921370889408054e-06	2192	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	tumor_like	COL1A1	ITGA2	ECM-integrin	2.9536358855551403e-06	6453	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	immune	COL1A1	ITGA2	ECM-integrin	3.2165645256288556e-07	6453	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	1.4923311676226123e-05	6453	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	endothelial	COL1A1	ITGA2	ECM-integrin	2.42135440880212e-06	6453	32	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	4.4792349912491723e-07	6453	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	endothelial	endothelial	COL1A1	ITGA2	ECM-integrin	0.0009765624999999961	32	32	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	endothelial	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	5.5780404949518306e-11	32	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	COL1A1	ITGA2	ECM-integrin	1.4276335884658659e-05	4227	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	immune	COL1A1	ITGA2	ECM-integrin	2.106463018752695e-06	4227	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	1.9685050900725061e-07	4227	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	endothelial	COL1A1	ITGA2	ECM-integrin	3.6964750414005395e-06	4227	32	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	4.304506125840668e-05	4227	4227	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	tumor_like	TGFB1	TGFBR1	TGFB	0.0012526933670955012	108	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	immune	TGFB1	TGFBR1	TGFB	9.725852004765953e-05	108	1	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	stroma_fibroblast	TGFB1	TGFBR1	TGFB	3.158788551222222e-06	108	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	9.483462958348751e-05	108	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	2.674070035974127e-06	5076	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	2.66407274234453e-05	5076	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	4.791841785052778e-06	5076	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	TGFB1	TGFBR1	TGFB	0.000132888945838019	166	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	TGFB1	TGFBR1	TGFB	4.873998865033271e-06	166	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	0.0006873129315286765	166	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	0.0022444152529848558	108	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	stroma_fibroblast	TGFB1	TGFBR2	TGFB	3.8549676131973014e-08	108	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	1.3733829793135709e-05	108	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	3.0430562209764377e-06	5076	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	3.3585149671137786e-05	5076	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	3.0401792963505573e-06	5076	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	TGFB1	TGFBR2	TGFB	4.924216315429061e-05	166	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	TGFB1	TGFBR2	TGFB	2.222704874881231e-06	166	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	0.0011545711364167072	166	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.0013220512040871338	108	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	immune	CXCL12	CXCR4	CXCL chemokine	0.004424677742517083	108	1	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	7.839048135999493e-06	108	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	0.0001366882632225135	108	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	1.108642424475032e-05	5076	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	immune	CXCL12	CXCR4	CXCL chemokine	1.6668719745382025e-06	5076	1	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	7.766678540038311e-05	5076	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	2.4884929766048312e-05	5076	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.00045926794567184483	166	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	9.793047987584864e-06	166	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	0.0012581164204116093	166	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	1.8241251495782523e-06	108	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	1.5136357624160058e-06	5076	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	1.1867802177979092e-06	166	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	1.8241251495782661e-06	5076	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	tumor_like	VEGFA	KDR	VEGF	0.002575917379807488	108	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	stroma_fibroblast	VEGFA	KDR	VEGF	5.375076273703685e-06	108	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	VEGFA	KDR	VEGF	9.815942276504324e-05	108	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	immune	tumor_like	VEGFA	KDR	VEGF	5.232707118745881e-06	1	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	immune	stroma_fibroblast	VEGFA	KDR	VEGF	1.3378515086203858e-08	1	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	tumor_like	VEGFA	KDR	VEGF	5.819568219055667e-07	5076	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	VEGFA	KDR	VEGF	4.6664576390335315e-05	5076	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	VEGFA	KDR	VEGF	1.3670958881387196e-06	5076	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	VEGFA	KDR	VEGF	3.541394266697279e-05	166	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	VEGFA	KDR	VEGF	1.5079571821576229e-05	166	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	VEGFA	KDR	VEGF	0.001273343772673409	166	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	tumor_like	SPP1	CD44	SPP1	0.01428242238623073	108	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	stroma_fibroblast	SPP1	CD44	SPP1	8.914744646536915e-06	108	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	SPP1	CD44	SPP1	0.0014331376840388149	108	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	immune	tumor_like	SPP1	CD44	SPP1	5.6003546435329025e-05	1	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	immune	stroma_fibroblast	SPP1	CD44	SPP1	5.060993319308955e-07	1	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	tumor_like	SPP1	CD44	SPP1	3.060348394684548e-05	5076	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	0.00016062508750063	5076	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	SPP1	CD44	SPP1	7.167287106312242e-05	5076	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	SPP1	CD44	SPP1	0.0017404800520068365	166	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	SPP1	CD44	SPP1	2.7054175044806404e-05	166	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	SPP1	CD44	SPP1	0.004971189724625284	166	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	tumor_like	SPP1	ITGAV	SPP1	0.004967713367179777	108	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	immune	SPP1	ITGAV	SPP1	4.97316115353721e-06	108	1	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	stroma_fibroblast	SPP1	ITGAV	SPP1	8.386624826332407e-06	108	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	0.0009627963042784785	108	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	immune	immune	SPP1	ITGAV	SPP1	0.9980160150335105	1	1	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	immune	stroma_fibroblast	SPP1	ITGAV	SPP1	1.4266932948889813e-08	1	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	tumor_like	SPP1	ITGAV	SPP1	1.0827140920568439e-05	5076	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	immune	SPP1	ITGAV	SPP1	9.578428769932156e-08	5076	1	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	SPP1	ITGAV	SPP1	0.00015382907946770512	5076	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	3.6243663527823084e-05	5076	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	SPP1	ITGAV	SPP1	0.0005098430491755192	166	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	immune	SPP1	ITGAV	SPP1	5.7872440816175755e-06	166	1	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	SPP1	ITGAV	SPP1	2.1717413305341627e-05	166	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	0.0030416818762184564	166	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	tumor_like	MIF	CD74	MIF	0.0948141964347307	108	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	immune	MIF	CD74	MIF	0.0001821157599244653	108	1	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	stroma_fibroblast	MIF	CD74	MIF	0.00010271220134493603	108	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	MIF	CD74	MIF	0.006233139726766203	108	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	tumor_like	MIF	CD74	MIF	2.9118760571805705e-05	5076	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	immune	MIF	CD74	MIF	5.4818625762571374e-05	5076	1	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	MIF	CD74	MIF	0.0006915405874741013	5076	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	MIF	CD74	MIF	8.181988454705939e-05	5076	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	MIF	CD74	MIF	0.0035206659577430204	166	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	immune	MIF	CD74	MIF	4.9570863494664e-06	166	1	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	MIF	CD74	MIF	0.00011108493490479741	166	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	MIF	CD74	MIF	0.03790454945594146	166	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	tumor_like	DLL4	NOTCH1	NOTCH	0.0018942404255473326	108	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	stroma_fibroblast	DLL4	NOTCH1	NOTCH	7.283651907030751e-06	108	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	0.0005252715202059757	108	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	tumor_like	DLL4	NOTCH1	NOTCH	1.0711892552222224e-06	5076	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	DLL4	NOTCH1	NOTCH	1.5708858141326824e-05	5076	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	9.096422081362495e-06	5076	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	DLL4	NOTCH1	NOTCH	0.0004968447170620288	166	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	DLL4	NOTCH1	NOTCH	1.0381499849506457e-05	166	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	0.0009739280292424756	166	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	tumor_like	JAG1	NOTCH2	NOTCH	0.0021816150517917072	108	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	stroma_fibroblast	JAG1	NOTCH2	NOTCH	2.2418375280394815e-06	108	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	0.00028735393029817645	108	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	tumor_like	JAG1	NOTCH2	NOTCH	5.512926772865271e-06	5076	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	JAG1	NOTCH2	NOTCH	2.2369697544342575e-05	5076	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	1.1415365759344375e-05	5076	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	JAG1	NOTCH2	NOTCH	0.000308534776640042	166	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	JAG1	NOTCH2	NOTCH	9.443798545985986e-06	166	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	0.0007138837007617573	166	166	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	tumor_like	WNT5A	FZD5	WNT	0.0026361127632976576	108	108	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	stroma_fibroblast	WNT5A	FZD5	WNT	2.856798222284754e-06	108	5076	2.5
commot_pilot_v1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	WNT5A	FZD5	WNT	0.0003736356249673932	108	166	2.5
