dataset	sample_id	cancer	pathway	receiver_compartment	target_genes_in_panel	target_genes_detected	target_genes_detected_list	receiver_spots	receiver_target_mean	other_compartment_target_mean	receiver_target_enrichment	receiver_target_positive_spot_fraction	receiver_target_percentile	target_activation_support	matrix_rows	matrix_cols	matrix_nnz
GSE292299	GSM8855706_NSCLC_P4	NSCLC	TGFB	stroma_fibroblast	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	2000	4.8139286	0.95345168	5.0489486	0.91	1	1	18120	9516	21881344
GSE292299	GSM8855706_NSCLC_P4	NSCLC	TGFB	endothelial	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	142	0.24245473	1.7878783	0.13561031	0.63380282	0.2	0	18120	9516	21881344
GSE292299	GSM8855706_NSCLC_P4	NSCLC	TGFB	ambiguous_or_low_signal	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	2425	1.1333726	1.9807603	0.57219069	0.76164948	0.8	0	18120	9516	21881344
GSE292299	GSM8855706_NSCLC_P4	NSCLC	VEGF	tumor_like	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	4184	0.24098607	0.37946094	0.63507478	0.58508604	0.4	0	18120	9516	21881344
GSE292299	GSM8855706_NSCLC_P4	NSCLC	VEGF	immune	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	765	0.18151261	0.33055814	0.54910947	0.55163399	0.2	0	18120	9516	21881344
GSE292299	GSM8855706_NSCLC_P4	NSCLC	VEGF	stroma_fibroblast	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	2000	0.59728571	0.24441192	2.4437667	0.635	1	1	18120	9516	21881344
GSE292299	GSM8855706_NSCLC_P4	NSCLC	VEGF	endothelial	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	142	0.34909457	0.31811393	1.0973885	0.9084507	0.8	0	18120	9516	21881344
GSE292299	GSM8855706_NSCLC_P4	NSCLC	VEGF	ambiguous_or_low_signal	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	2425	0.26403535	0.33722828	0.78295731	0.56247423	0.6	0	18120	9516	21881344
GSE292299	GSM8855706_NSCLC_P4	NSCLC	WNT	tumor_like	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	4184	1.0666485	0.57689422	1.8489498	0.79541109	1	1	18120	9516	21881344
GSE292299	GSM8855706_NSCLC_P4	NSCLC	WNT	immune	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	765	0.54883287	0.81350703	0.67465043	0.73594771	0.6	0	18120	9516	21881344
GSE292299	GSM8855706_NSCLC_P4	NSCLC	WNT	stroma_fibroblast	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	2000	0.68378571	0.82108644	0.83278164	0.738	0.8	0	18120	9516	21881344
GSE292299	GSM8855706_NSCLC_P4	NSCLC	WNT	endothelial	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	142	0.19818913	0.80122832	0.24735663	0.57746479	0.2	0	18120	9516	21881344
GSE292299	GSM8855706_NSCLC_P4	NSCLC	WNT	ambiguous_or_low_signal	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	2425	0.51976436	0.88540806	0.58703369	0.70515464	0.4	0	18120	9516	21881344
GSE292299	GSM8855707_NSCLC_P5	NSCLC	CCL chemokine	tumor_like	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	540	0.10555556	0.14328933	0.73666027	0.36666667	0.6	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	CCL chemokine	immune	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	191	0.085514834	0.14149189	0.60437978	0.36125654	0.4	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	CCL chemokine	stroma_fibroblast	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	3752	0.15556148	0.10268949	1.5148725	0.48560768	1	1	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	CCL chemokine	endothelial	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	63	0.058201058	0.14046948	0.4143324	0.25396825	0.2	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	CCL chemokine	ambiguous_or_low_signal	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	842	0.10807601	0.14532923	0.74366328	0.39192399	0.8	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	CXCL chemokine	tumor_like	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	540	0.1542328	0.17975012	0.85804007	0.49814815	0.4	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	CXCL chemokine	immune	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	191	0.18997756	0.17672283	1.0750029	0.54450262	1	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	CXCL chemokine	stroma_fibroblast	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	3752	0.18397807	0.16163116	1.1382587	0.59301706	0.8	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	CXCL chemokine	endothelial	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	63	0.058956916	0.17859155	0.33012154	0.31746032	0.2	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	CXCL chemokine	ambiguous_or_low_signal	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	842	0.1676281	0.17896424	0.93665694	0.50831354	0.6	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	ECM-integrin	tumor_like	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	540	1.0662551	6.1341447	0.17382295	0.8037037	0.6	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	ECM-integrin	immune	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	191	0.23851076	5.8242362	0.040951423	0.73298429	0.4	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	ECM-integrin	stroma_fibroblast	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	3752	7.5708955	1.1663271	6.4912284	0.99386994	1	1	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	ECM-integrin	endothelial	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	63	0.10934744	5.6914971	0.019212422	0.55555556	0.2	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	ECM-integrin	ambiguous_or_low_signal	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	842	1.5200581	6.3867625	0.23800135	0.85154394	0.8	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	EGF/ERBB	tumor_like	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	540	1.7791667	1.8227877	0.97606903	0.83518519	0.8	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	EGF/ERBB	immune	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	191	0.61518325	1.8626371	0.33027542	0.79057592	0.4	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	EGF/ERBB	stroma_fibroblast	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	3752	2.0166578	1.3637683	1.4787393	0.9283049	1	1	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	EGF/ERBB	endothelial	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	63	0.23611111	1.8371362	0.12852129	0.66666667	0.2	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	EGF/ERBB	ambiguous_or_low_signal	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	842	1.3515439	1.9048889	0.70951326	0.82779097	0.6	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	MIF	tumor_like	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	540	0.57407407	0.86419142	0.66429041	0.63333333	0.4	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	MIF	immune	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	191	1.0387435	0.82763133	1.2550799	0.66492147	1	1	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	MIF	stroma_fibroblast	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	3752	0.9163113	0.64889976	1.4120999	0.80810235	0.8	1	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	MIF	endothelial	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	63	0.1015873	0.84379343	0.12039357	0.34920635	0.2	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	MIF	ambiguous_or_low_signal	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	842	0.64940618	0.86951166	0.7468631	0.66627078	0.6	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	NOTCH	tumor_like	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	540	0.097883598	0.12726898	0.76910808	0.42037037	0.6	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	NOTCH	immune	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	191	0.093492895	0.12545699	0.74521867	0.41361257	0.4	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	NOTCH	stroma_fibroblast	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	3752	0.13634633	0.096751659	1.4092402	0.51918977	1	1	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	NOTCH	endothelial	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	63	0.029478458	0.12544601	0.23498921	0.15873016	0.2	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	NOTCH	ambiguous_or_low_signal	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	842	0.10179844	0.12849601	0.79223036	0.41805226	0.8	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	SPP1	tumor_like	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	540	1.4654321	2.5157797	0.58249619	0.71666667	0.8	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	SPP1	immune	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	191	0.38481675	2.4849593	0.15485838	0.68586387	0.4	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	SPP1	stroma_fibroblast	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	3752	2.9078714	1.2698655	2.289905	0.89898721	1	1	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	SPP1	endothelial	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	63	0.15343915	2.4372144	0.062956773	0.58730159	0.2	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	SPP1	ambiguous_or_low_signal	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	842	1.4287411	2.5923523	0.55113694	0.7327791	0.6	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	TGFB	tumor_like	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	540	1.0201058	5.1456271	0.19824713	0.73703704	0.6	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	TGFB	immune	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	191	0.2131638	4.898238	0.043518465	0.63874346	0.4	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	TGFB	stroma_fibroblast	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	3752	6.3290055	1.0699441	5.9152673	0.97654584	1	1	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	TGFB	endothelial	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	63	0.10430839	4.7869081	0.021790347	0.46031746	0.2	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	TGFB	ambiguous_or_low_signal	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	842	1.3685103	5.3551631	0.25554971	0.75771971	0.8	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	VEGF	tumor_like	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	540	0.11190476	0.26264144	0.42607428	0.40740741	0.4	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	VEGF	immune	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	191	0.11069559	0.25256329	0.43828851	0.43455497	0.2	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	VEGF	stroma_fibroblast	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	3752	0.29447152	0.13988823	2.1050486	0.67350746	1	1	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	VEGF	endothelial	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	63	0.26303855	0.24735077	1.0634232	0.92063492	0.8	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	VEGF	ambiguous_or_low_signal	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	842	0.15524262	0.26462824	0.58664418	0.54394299	0.6	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	WNT	tumor_like	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	540	1.3542328	1.4637848	0.92515842	0.78518519	0.8	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	WNT	immune	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	191	0.50635752	1.487589	0.34038805	0.76439791	0.4	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	WNT	stroma_fibroblast	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	3752	1.6286171	1.0495983	1.5516575	0.90751599	1	1	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	WNT	endothelial	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	63	0.1814059	1.4678471	0.12358637	0.50793651	0.2	0	18120	5388	9415589
GSE292299	GSM8855707_NSCLC_P5	NSCLC	WNT	ambiguous_or_low_signal	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	842	1.042416	1.5288165	0.68184507	0.79691211	0.6	0	18120	5388	9415589
GSE292299	GSM8855708_NSCLC_P6	NSCLC	CCL chemokine	tumor_like	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	6043	0.22199239	0.46980587	0.47251941	0.59970213	0.4	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	CCL chemokine	immune	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	168	0.27083333	0.32206525	0.84092689	0.54761905	0.6	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	CCL chemokine	stroma_fibroblast	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	1994	0.61651622	0.24837127	2.4822364	0.81444333	1	1	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	CCL chemokine	endothelial	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	46	0.079710145	0.32231858	0.24730236	0.2826087	0.2	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	CCL chemokine	ambiguous_or_low_signal	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	1827	0.33780332	0.31753727	1.0638226	0.63054187	0.8	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	CXCL chemokine	tumor_like	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	6043	1.4320702	1.5280227	0.9372048	0.92305146	0.6	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	CXCL chemokine	immune	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	168	1.1658163	1.4756523	0.79003457	0.6547619	0.4	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	CXCL chemokine	stroma_fibroblast	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	1994	1.6222955	1.4330423	1.1320639	0.89317954	1	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	CXCL chemokine	endothelial	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	46	0.11801242	1.4766889	0.079916917	0.47826087	0.2	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	CXCL chemokine	ambiguous_or_low_signal	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	1827	1.4939401	1.4652943	1.0195496	0.82156541	0.8	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	ECM-integrin	tumor_like	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	6043	4.584956	10.389536	0.44130517	0.97302664	0.6	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	ECM-integrin	immune	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	168	1.3048942	7.0039803	0.18630752	0.82738095	0.4	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	ECM-integrin	stroma_fibroblast	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	1994	14.863145	4.9470009	3.0044759	0.99197593	1	1	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	ECM-integrin	endothelial	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	46	0.30434783	6.939261	0.043858824	0.73913043	0.2	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	ECM-integrin	ambiguous_or_low_signal	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	1827	6.5963024	6.9782114	0.94527122	0.94143404	0.8	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	EGF/ERBB	tumor_like	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	6043	10.767313	4.2026642	2.5620209	0.98477577	1	1	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	EGF/ERBB	immune	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	168	1.8095238	8.246279	0.21943519	0.91071429	0.4	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	EGF/ERBB	stroma_fibroblast	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	1994	4.8322467	8.9546171	0.53963745	0.97893681	0.8	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	EGF/ERBB	endothelial	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	46	0.63586957	8.1733827	0.077797601	0.91304348	0.2	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	EGF/ERBB	ambiguous_or_low_signal	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	1827	3.8253968	9.094125	0.42064485	0.95128626	0.6	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	MIF	tumor_like	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	6043	6.1623035	8.6977943	0.70849037	0.97716366	0.6	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	MIF	immune	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	168	6.0452381	7.1966498	0.84000726	0.83928571	0.4	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	MIF	stroma_fibroblast	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	1994	10.042528	6.4707571	1.5519865	0.9663992	1	1	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	MIF	endothelial	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	46	0.96521739	7.205941	0.13394745	0.89130435	0.2	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	MIF	ambiguous_or_low_signal	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	1827	7.6687466	7.0686705	1.0848924	0.9408867	0.8	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	NOTCH	tumor_like	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	6043	0.7193447	0.4559391	1.577721	0.89376138	1	1	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	NOTCH	immune	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	168	0.19387755	0.62100332	0.31220051	0.54761905	0.4	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	NOTCH	stroma_fibroblast	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	1994	0.47334862	0.6485474	0.72985972	0.84503511	0.8	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	NOTCH	endothelial	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	46	0.10559006	0.61621383	0.17135296	0.45652174	0.2	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	NOTCH	ambiguous_or_low_signal	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	1827	0.46985691	0.64577454	0.72758661	0.77285167	0.6	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	SPP1	tumor_like	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	6043	6.05163	6.8713755	0.8807014	0.9725302	0.6	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	SPP1	immune	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	168	3.2886905	6.4322402	0.51128229	0.85119048	0.4	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	SPP1	stroma_fibroblast	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	1994	8.0258275	5.9738372	1.3434962	0.95787362	1	1	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	SPP1	endothelial	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	46	0.46014493	6.406981	0.071819306	0.73913043	0.2	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	SPP1	ambiguous_or_low_signal	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	1827	6.1022624	6.4413	0.94736502	0.92172961	0.8	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	TGFB	tumor_like	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	6043	4.3508428	9.7704727	0.44530525	0.96425616	0.6	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	TGFB	immune	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	168	1.3129252	6.6090241	0.19865644	0.80952381	0.4	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	TGFB	stroma_fibroblast	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	1994	13.755911	4.7361101	2.9044744	0.98345035	1	1	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	TGFB	endothelial	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	46	0.31677019	6.5491855	0.048367876	0.82608696	0.2	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	TGFB	ambiguous_or_low_signal	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	1827	6.4364688	6.5393978	0.98426017	0.92063492	0.8	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	VEGF	tumor_like	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	6043	1.0648684	0.98445743	1.0816805	0.92569916	0.8	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	VEGF	immune	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	168	0.44982993	1.0425544	0.43146902	0.58928571	0.2	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	VEGF	stroma_fibroblast	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	1994	1.1266657	1.0094896	1.1160746	0.89719157	1	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	VEGF	endothelial	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	46	0.59937888	1.0346605	0.57930004	0.91304348	0.4	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	VEGF	ambiguous_or_low_signal	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	1827	0.88810697	1.0646848	0.83415013	0.83853311	0.6	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	WNT	tumor_like	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	6043	5.1842982	2.9959285	1.7304479	0.97352308	1	1	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	WNT	immune	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	168	1.2636054	4.3597376	0.2898352	0.83928571	0.4	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	WNT	stroma_fibroblast	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	1994	3.803052	4.4327066	0.85795257	0.96138415	0.8	0	18120	10078	55903480
GSE292299	GSM8855708_NSCLC_P6	NSCLC	WNT	endothelial	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	46	0.53416149	4.3254301	0.12349327	0.80434783	0.2	0	18120	10078	55903480
